CSD code,Largest included sphere diameter (A),Total volumetric surface area (m^2/m^3),CO2 uptake at LP (mol/kg),CO2 uptake at HP (mol/kg),CH4 uptake at HP (mol/kg),logKH_CO2,Band gap (eV)
WOQTUT,7.74164,935.486,0.0568232908,3.9190947644,3.9143840544,-5.425808941302676,0.217239
OCACUR,5.50745,1388.67,5.5556531357,9.383432292,6.4326819478,-2.457214395564004,0.4473989999999999
AJOVEB,5.15455,515.541,1.5109908489,2.8228399138,2.4138894688,-2.960720751191896,2.9431700000000003
LAGNEO,5.27906,1584.48,7.1643527776,10.0992466307,7.6848422037,-0.3619632439868878,2.454337
BASSOF,4.00711,25.3509,0.6868140435,1.1012994744,0.7122414958000001,-3.199876358844703,3.051825
IKEBUV01,4.90885,1269.79,2.8811947893000003,8.4401818971,6.0040418671,-3.7452151434915257,0.8528830000000001
XINWUO,6.28616,1769.32,5.5478316976,10.996160741,6.5450460433,-2.6282175261322034,3.942344
MIMDAP,4.29213,107.228,0.9199925795,2.1347210366,1.2180135582,-3.1368044722690764,1.2521099999999998
AJUNOK,4.97833,393.951,0.9604777203,3.0003372694,2.4111420249,-3.942596377489223,1.0664669999999998
GELVEZ01,3.8103,4.19913,0.0705841514,3.4558772983,3.293197724,-5.298588320009046,1.554851
PUWVAG,4.80954,519.71,3.5960312571,4.2100262057,3.9812499377,-1.8509811401817908,2.592699
FATLUJ,5.42171,901.188,0.5313595931,4.1416804706,3.9085233228,-4.376750709602099,0.4164509999999999
LAGRES,4.0512,132.15,2.4474711524,3.6418643532,2.4584816294,-1.8548968668536183,2.717003
LITCUO,5.34738,700.26,1.444378758,6.2862406324,4.8253332227,-3.879123484134627,0.577993
COKNAT,11.6018,1518.51,1.6749410991,10.8728709256,8.0036754433,-3.938604073355351,2.122917
DAWWIJ,4.1516,143.78,4.5431259874,6.2923762709,3.0542365504,-2.454523405655141,0.955347
BEPVAV,4.46396,301.232,0.9319350968,2.5001745072,1.922238634,-3.627601725164023,2.163171
BUSQUC,4.51085,164.395,0.8371262559,1.3952421387,1.3784405288,-3.848703713269496,0.615829
KOSLUB,10.96072,1506.47,1.7944355597,10.8679826377,7.2522843753,-3.849378626774488,0.4503939999999999
QIVBUT,4.17898,37.7421,0.1342499694,4.2562680826,4.9395188554,-5.042431978383591,1.472212
JOSNAG01,4.34391,142.108,2.8190791059,4.6332564666,3.4123114507,-1.2879019332260957,4.562824
ETESIG,5.84738,857.336,2.146197533,4.55481474,3.4422862713,-2.915949482889186,2.056518
EVOMOR01,4.57986,446.011,2.1863683514,4.1554900526,3.7200204392,-3.300654059399571,0.4704070000000002
OGAXUR,6.21326,862.099,2.4205002559,5.6273564089,4.5740376917,-3.444742268039733,0.380156
TORKAO,5.01927,827.319,4.1923168365,8.133784545,5.3366701834,-2.9367417200495445,2.292752
XALTOV,12.17047,1412.05,0.5965598505,9.8078104399,8.0171939916,-4.398288669912807,0.2487049999999999
IYOTAT,6.1272400000000005,2054.25,4.5275797386,12.9804333784,10.3556966978,-2.1129112627850284,1.21131
BAHGUN01,4.22559,97.7908,1.3407793604,3.1983331656,3.2369678923,-3.7026356761130503,0.914692
TOBKEC,10.11718,1541.29,2.7077505691,11.0221560906,8.2215219974,-2.4498218077958223,2.444834
SARHEA,11.57288,1483.51,2.9098186919,11.7751087175,8.2350460472,-3.70418448868283,0.1103319999999999
JUFREJ,6.336,456.09,1.610339438,2.0477764199,0.8813183492000001,-2.957377241410117,2.367533
QERWAL,6.23685,1199.9,1.2706289071,8.4095223156,7.0316172768,-4.012468244213358,1.061795
KIYMIQ,7.09051,1021.84,2.7587437946,7.3477682591,6.0150141145,-3.3039425646664813,2.724056
QULLEP,4.84677,290.096,0.8182560167,2.7725293545,1.8544692071,-4.030926718952629,0.483137
KALGEL,6.46285,1330.83,1.5830910826,10.4906792114,9.0703583825,-3.926721664364165,1.311816
MOQSIV,3.87036,1.58931,0.0748710225,0.7559171495,0.7560230991,-5.270337191660019,2.882295
HUCXEK,6.73085,1135.14,2.3860450487,6.8658551601,5.7897509404,-3.085234920010167,1.316141
ACAJOF,6.86398,970.915,0.3909331279,4.7069803065,4.189002273,-4.607148345898332,0.392395
FOJKIA,5.14315,1061.83,3.2965932339,7.3970903677,7.2917396406,-3.4643679455016345,2.749426
GAJZEY,4.80464,969.567,4.8456832132,5.4714720265,3.0664125265,-1.398058370045826,3.478989
OWAVOY,8.02011,1687.13,1.193285678,10.4669443238,8.8123249733,-4.034565921853796,3.58891
YUZBUS,5.56489,436.97,1.6346555116,3.0768925713,2.0494832893,-3.3371213379686435,3.755449
UHISOU,4.50899,352.763,6.6618583305,8.0034555534,4.3978152719,-0.9542312179295844,3.3727720000000003
LAGVOG,7.38705,1995.59,4.8486681673,15.2913592953,10.3310654475,-2.47856768990531,2.575387
FAMQES,13.92314,2194.34,0.6565177497,19.5323007148,15.000601072,-4.337147766735204,0.5071849999999998
DEYJIC,5.18714,827.051,4.9608463961,7.5486009755,5.1847827637,-1.2997914184712012,0.954949
WEMDOJ,4.95352,1914.66,1.9595798433,6.9113822376,4.7697685653,-1.4333916521369454,3.099857
WOHSOB,4.76467,208.862,0.2816167022,1.4127661156,1.199988881,-4.647150146460745,0.7529309999999999
POKSAL,5.1688600000000005,371.564,1.4195395846,2.4951037811,1.4115041036,-1.7692829207172631,0.8613170000000001
DALSUH,5.9139800000000005,1014.5,4.7090983542,8.3466033664,4.4313461014,-2.433465877721268,2.127655
QOMFEE,6.23329,1735.91,1.1307678965,10.298093814,8.5115354274,-4.106545625297505,1.914796
LUWMEX,5.64862,1370.29,3.1560626873,8.2503055506,6.4661579048,-2.7442355731868817,3.386603
HOGSIG,5.41082,762.065,1.5617454067,5.6112365387,3.7555385341,-3.999513862366554,0.354777
FERVOP,4.39579,237.33,1.6031240997,4.6671603679,3.2175306694,-3.7986957536126673,0.920251
VOFVIW,7.58551,1796.54,4.7668050669,12.677825934,9.1449162999,-1.0435069308569738,1.729297
IJASES01,4.87181,446.451,2.916067932,5.1291814309,2.4780150031,-1.3079131000072597,3.186459
IHILUI,4.87031,507.056,0.850288397,3.2157899085,1.533953188,-4.1688004131361405,4.556466
ABEXUC,4.74458,539.969,2.9043659148,4.2703658114,2.3505087583,-1.1176809894482511,1.916827
QUVDOB,3.95151,25.8721,1.4629239639,2.1002440383,2.0197123567,-2.0309257862556724,2.886039
QOPZIF,6.77563,1507.4,3.2280212573,10.1148893992,7.7436013486,-2.5486526847110453,3.147874
DAMZEZ,5.14628,516.586,0.8814870254,2.411680972,2.2310029294,-3.9996657219294818,1.821092
ESUSOC01,7.22634,1263.02,1.4558982756,6.8820372213,5.2805859433,-3.905815467490696,0.192826
UMEXUF,5.96732,1313.93,2.9795494067,5.6251795085000005,4.0670321308,-2.6340255782974014,3.011891
YARYOF,4.91899,753.443,0.4307857015,7.2699174219,4.5384494357000005,-4.531320428478764,3.3816710000000003
OKOSUE,8.8545,1929.24,2.2453473994,13.2240559252,9.5194223124,-3.50554206259542,2.367213
ZIYQAB,4.81934,440.447,2.4485541437,5.8210136663,3.1587034186,-3.2259438497858817,2.854508
RAZGOQ,5.22922,621.4394,0.7947699908,4.1703356859,2.9402595195,-4.084972878628591,0.90486
GAXGOD,5.08632,234.396,1.1811701169,3.0286291047,1.8892590339,-3.46440843314313,0.4069469999999999
DACXUB,5.15965,506.723,1.4478573858,2.9644758953,2.738064945,-3.536341384325497,2.5870620000000004
OTIPUE,4.56896,399.664,1.7450027939,3.2218762904,2.7446329314,-3.185024971081787,0.565068
NUBPIL,11.57277,2157.3,0.3187103566,20.8052133363,15.6590879828,-4.674763557045932,0.4692700000000003
HURFEH,7.40163,1610.55,1.1839638648,9.180025008,7.5490512703,-3.909371666941506,2.563152
YARSAN,5.04398,600.017,1.9787262198,3.8084511884,3.3851527533,-3.342373434620165,2.2771220000000003
FUZKAN,5.06549,305.733,1.3377342636,3.5483349385,2.9674114528,-3.7909382822331863,0.394716
HUQHEI,10.39855,1724.17,0.6497104293,16.12500924,12.9160662768,-4.313527292171861,0.5758539999999999
GEDSAL,5.44628,1652.91,6.6164135496,9.7794526843,7.9196401316,-1.169331792785287,2.523626
KEXFAU,4.63469,1447.75,3.7358842341,9.5885054843,9.4256465199,-3.4409664300948086,2.373765
XOCWET,5.57167,805.469,4.6316930539,5.5946564412,3.0924643625,-0.1208083223762434,2.10625
MUDTIP,9.11126,1838.18,1.0211710465,8.1401820946,6.3809112761,-4.0119045675674645,2.06264
OHAKIS,5.22451,795.193,2.0499018459,4.7684892297,4.2738075368,-3.5184011682437,3.195501
PIZQUM,5.38703,934.961,2.3783415767,5.3720060669,5.1143816248,-3.5033913505262317,0.259009
BEPVID,5.29029,625.244,1.0614297121,4.0729214753,2.9037929788,-3.979170694089981,2.185584
OMAXEG,4.68283,259.346,1.5005818668000002,3.3861983281,3.0042373707,-3.783815617490949,1.377931
FIPXEJ,4.43579,120.837,2.0926772827,4.0844388627,3.5981118778,-3.593834666723447,3.911905
QIVYUR,4.21696,297.576,1.7914571804,4.3970917417,3.3309826853,-3.547698241547128,1.73501
OCUGEZ01,5.7662,1106.33,5.7318604374,8.182254377,5.0516747845,-0.9515970438472602,4.854172
WILHIK,4.65234,488.514,1.8633096876,4.2789070683,3.6246345009,-3.577132864840576,2.462756
EXOZEX,5.85437,822.896,0.8393174297,6.9824870251,5.1433739452,-4.21105497903191,0.6104189999999999
KEXKAB,4.09177,75.9803,2.6597486322,4.0470299527,3.9577934482,-3.4294465531206404,2.700727
CECVIQ,3.94859,117.494,3.3572097022,3.5801004427,1.4827755774,-0.4155183819723339,3.017918
QUGBUQ,4.00553,11.9318,0.0265186426,0.7241988833,0.5966593959000001,-5.752343368743343,2.4326930000000004
KEXKEF,4.72338,423.123,2.0722107805,4.6535667935,3.5724683865,-3.59337807770962,3.221309
KOJTOU,6.48228,1561.51,2.2345461451,9.6671228528,7.3854754964,-3.16864285492184,0.661553
HOXSIY,4.90036,434.529,4.3044968387,5.637951825,4.6995654744,-0.9306649652100608,2.928394
OCUNAE,5.43724,853.22,4.6271792912,7.9115883062,5.0001103136,-1.7235956459864934,0.682609
QIHXIQ,9.72743,1637.52,0.2834674376,11.0673467358,8.8892946788,-4.722189154860357,2.867389
APEBEE,5.4072700000000005,1010.24,3.2969450838,5.2747691372,4.2775375203,-2.5046777227840464,2.3939920000000003
ZOXTIR,5.9558800000000005,425.053,2.3011732461,2.8056147903,1.6727642674,-1.3625222787958604,2.724804
NEPWIQ,4.3412,364.955,3.2437387675,3.6394079209,2.9669314971,-0.9993317009561562,3.016913
BADHIA,4.01973,23.3176,0.3741685595,4.2468958031,2.8999655585,-4.569525035642598,3.012852
RETBEZ,5.70035,619.20309,2.0708542883,3.7950825074,3.5141935499,-3.3726095613964557,2.7609820000000003
DUZWOM,5.4110700000000005,685.063,0.336170228,3.2378377752,2.3510826385,-4.611538220744313,1.726689
YUYBIF,5.00131,631.383,1.0261844751,3.1405644551,3.0026920322,-4.011416965860663,3.149607
NAVJAW,11.35149,1428.3,3.7116726074,11.4105498962,7.9532664716,-3.529166300227119,0.299808
GIQYUB,4.85877,827.732,3.0612296151,5.7978864562,4.4702435504,-0.6933627025865662,0.333304
DOYBUQ01,4.47276,427.042,0.8862577472000001,3.3392646224,3.526086951,-4.045627221755448,1.214883
COWRIR,5.34448,477.533,2.9979845919,5.4141318203,4.4288384628,-1.7168639250760025,0.449804
CEYPUT01,5.3037,637.062,2.4451171466,4.7534056133,4.08672409,-3.39276915203236,0.571235
ROJNEJ,4.01951,231.091,0.4994893562,2.9412422637,2.632201069,-4.422671378477103,0.0427099999999999
JUMCUR,6.66564,1474.92,0.5547420692,9.6075472835,7.2649686268,-4.451500025916404,0.979586
LEDHIN,5.14094,501.623,2.4167452747,2.9543473966,2.2734048193,-2.3438346936491063,3.114878
ZOZHON,7.30118,1471.2510000000002,0.9109422997,9.3247719591,7.5651914843,-4.190092315893341,1.023359
ASALIP,4.03121,37.926,0.0023491659,0.2386165223,4.2775147987,-6.925055629487789,3.102946
CUGVUW,6.46234,548.432,0.3881939328,2.5507599312,2.8946542059,-4.552854377248816,0.880979
OKILEA,6.35409,575.7407999999999,4.8740636798,8.8614955851,3.9257383574,-2.4077677097759898,1.014427
HUCXOU,6.73345,1141.06,2.1803348618,6.7452034780000005,5.7261518069,-3.4475848919495187,1.317868
ZIKJIO,7.07783,2194.2,0.8349770927,16.1588301366,13.6776700857,-4.259450209374267,0.901508
DIDBEZ,9.17575,1314.92,1.208046077,10.1699188878,9.1947927951,-4.117552879232622,0.597983
EQETAX,6.01885,1607.89,2.7813143583,12.0623430053,9.3104914101,-3.689189900443924,0.8915859999999999
AVIMOI,5.73292,865.313,3.7583058325,6.2061978886,4.526361568,-2.6435438879049213,2.528643
IBOZIK,6.1387,1608.88,2.2643200995,11.7527538047,8.5882545573,-3.715758817834595,0.490125
GAJZUO,4.6702200000000005,908.55,5.6061829367,6.0006551647,3.5218966524,-0.7020644936403526,3.668988
DALVAQ,4.44925,388.187,3.2498918047,3.3958802988,3.2265909909,-2.4427069905665744,3.2756160000000003
XUMRUU,6.09258,1531.42,7.4113802859,10.345450551,8.1418046731,-2.256023267077292,2.633221
BAHMAZ,5.11483,430.4258,1.6342253979,4.1427957367,3.2681193654,-3.5080978758799155,2.582073
JADJOQ,5.63389,2088.38,0.9135202598,10.7548861416,8.4052103059,-4.225763408924856,2.626873
YARYEV,5.64641,1653.55,0.1115920685,5.8227931617,4.7060076595,-5.121211735153507,4.769673
ETIXEM,4.4488,92.9157,1.4202864037,1.9586856245,1.6801690575,-3.0248817319847383,2.751574
EJULUS,5.35074,384.535,1.6766246561,2.8015318074,2.3566729196,-3.2629664686661224,0.4720689999999999
PITPEP,11.41966,1373.44,2.1703330433,11.6603358795,9.0570892645,-3.1962479920140927,4.1661660000000005
MALSIE,16.8944,1307.09,1.579763606,17.7633746183,13.134059194,-3.918681502072285,0.5895290000000002
KIFWUT,5.20547,159.196,0.6296199657,2.2083522898,1.0583904713,-4.17355069879764,0.3011499999999999
IVARUT,3.98401,32.6674,1.1257307484,3.1463296083,2.6657065256,-3.815487433149471,2.765383
PEGCAH,4.41751,320.484,0.8802620455,3.2731653829000003,2.7249084781,-4.060941743466587,4.538339
FALDAA,6.5227900000000005,1011.07,2.7557324582,8.2138035149,6.0707787674,-3.428138667952845,3.131951
NOCLOH01,5.48382,924.158,4.3530288984,6.9872588716,4.2377043702,-2.040319567509853,3.2867230000000003
GAJZIC,4.74189,963.772,4.57746556,5.1932546218,3.033969695,-1.6787765873945764,3.652208
WAHGIY,5.33673,589.489,1.1859632213,3.1799685081,3.1042071044,-3.878991991314832,0.920856
POLYEW,5.14291,338.805,2.3251792899,4.3788187487,3.9455044217,-3.2545434158513142,2.5001480000000003
KOMGUP,4.6880500000000005,313.658,2.0920138991,3.8592306053,2.7336049809,-3.4660386619853947,4.048655999999999
HAPNUK,5.80307,890.103,1.0272383362,5.8308743013,4.3932639672,-4.199828881543715,1.422447
KUMBOL,4.47768,154.084,0.8289630043,1.2953002068,1.0144826887,-3.338337782405037,2.985314
GEFZAU,6.43441,1134.748031,0.6117478837,6.3867606159,5.572111872,-4.306643326240075,1.79041
QADWIE,4.58512,379.359,2.5849745561,3.4464030597,2.7538964334,-2.597872796566467,3.318011
GOYXID,3.92669,19.9053,1.2256596267,1.6639548954,1.5632542875,-3.4106190378556325,2.284125
OGAGAF,4.92581,595.37,0.7024115123,3.0873690519,2.3785163676,-4.202626495931846,2.463602
UQULAU,7.2826,1173.97,1.9840922061,11.0061218844,8.8739023689,-3.819421134425646,0.2386419999999999
GUFXEM,6.06791,1363.83,2.7510256,7.0719178402,5.7631317471,-2.903357594824473,2.980232
WOPHEQ,6.45599,609.611,0.7753488428,4.9245369427,3.245696784,-4.169023398036857,0.438638
MAFLUD,5.38373,1175.61,1.3042014725,8.0344720288,7.0745402731,-3.9930977430322687,2.274949
GAJTOC,4.47391,182.707,2.2104455108,3.8936076537,1.8576808961,-2.3124469615246444,2.541191
SIVWUR,4.87776,313.685,1.1599468049,1.7445233632,1.6693779878,-3.2021544772897323,3.031068
FODBOR,6.80384,1881.4,0.5618452176000001,13.628448569,10.6639748808,-4.436065870955877,2.961332
ZERNIV,4.30674,150.659,0.397152798,1.9036622448,1.6741898437,-4.409479158136464,2.964112
GAPMUI,4.37066,133.4,0.1075444147,1.9588272831,2.1646813445,-5.132529565784037,1.763455
ESATAU,4.73557,396.421,2.1312991284,3.5126149988,3.0489435777,-3.156928632482733,1.963304
WEFZIS,4.30666,289.477,3.3022753239,3.7534561069,3.0716675453,-1.4318957096780038,3.175822
MIJMAU,6.68967,1115.21,0.39599753,5.7784932371,4.9530728628,-4.574721801774191,1.15361
QUQPUO,4.10943,116.78,2.8335653199,5.6422423556,5.4122115397,-3.1491137134894576,0.921683
BEXRUT,6.49399,1158.08,5.4602260121,9.6671561786,5.7523101142,-2.9641941695802894,0.820182
IYESIQ,5.78624,1640.84,5.9138857779,13.7710955722,9.1497389006,-2.503525631516352,3.602286
PUPXII01,3.82607,6.35281,3.289238324,3.4820521524,2.3799462519,-1.6437541814909704,0.532127
GERNOI,6.93892,954.979,1.1036870208,6.9418691441,6.3995893331,-4.116435653287921,1.62864
GEDLIM,7.1997,764.613,1.1404271514,4.9934855017,5.5057108615,-3.818796897028223,3.299524
WOHSIV,4.85776,184.519,0.3195714782,1.218442485,1.2387106431,-4.56262207584586,0.7437159999999999
COKPEZ,11.53314,1489.76,4.5172337833,14.9338760665,10.8611716691,-3.4394633275407243,2.019924
HEDTER,4.77494,177.545,1.360781558,3.6439612497,2.6603059735,-3.600998137615574,1.38241
XIFHIF,9.50274,1407.01,2.5048627598,7.4101281953,4.9400640983,-3.068813266576164,2.73733
SUPLOF,9.82615,1907.52,0.3821233235,13.6445677427,11.1857387826,-4.608098516120013,0.941215
GELJAJ,4.01632,59.8784,1.3091629075,2.7564771712,2.735391064,-3.89394856188164,2.9947790000000003
CETFUD,4.78644,821.735,3.3352886396,4.9572172397,4.3588350374,-1.2585600181860823,2.953704
LITDAV,6.01025,1264.68,3.5086404213,9.1448747204,6.8384753482,-3.221418287657265,1.947558
EZUCIM,5.27092,1230.47,1.6486867816,9.0686598583,7.7477279843,-3.900934296570781,3.16516
MADVUJ,5.32382,510.8,0.7849245004000001,2.1027952553,2.0198564481,-4.080665069620192,2.195493
BUVYIB,10.88811,1859.32,1.0947388519,15.7183500497,13.5884647387,-4.101295107894331,1.2704350000000002
FURFOP,4.93892,685.582,1.6758385919,5.0933727018,4.2314298169,-3.7129914694802175,3.0358650000000003
KABXIW,5.62028,1670.13,4.6235024822,9.6475025215,6.568644515,-0.9780709626017252,1.992268
HIZQEN01,5.09985,782.87,3.8857894212,5.5112561765,4.6244073054,-2.4871595739082,3.191242
AMOYOR,4.8290500000000005,533.289,1.833398993,3.7815355417,3.1242518523,-3.775992967105425,1.469637
LOXWAY,5.69577,753.074,0.5844595171,3.4464715302,3.1444868247,-4.368245841670114,0.2233649999999999
ZEZPUR,6.86808,1372.64,3.1792334199,7.9495751587,5.596309225,-3.0810961836255752,2.710369
KUMBUR,4.48795,148.278,0.8119178033000001,1.3596139439,0.9790602868,-3.3482607930802093,2.9844220000000004
NAJTAW,6.34991,1861.37,4.4423376202,9.8100156866,7.5346130275,-2.158380281161551,2.6087930000000004
WEMCAU,4.83981,1816.67,1.6790337607,5.8591633454,4.8338238182,-3.243481798554302,3.165969
DAPHOU,10.96282,2246.14,1.484350946,18.3501448261,13.1121885667,-3.881285666282985,1.852894
DACYAI,5.20878,518.249,1.4300124835,2.9878142278,2.7572526949,-3.5824901104914195,2.56286
YUKKAS,4.78122,357.505,2.3394986347,3.1796552574,1.5661670623,-1.1127271214646866,2.726918
FURSES,5.13622,857.506,1.9736771621,5.1122879919,2.9858844013,-3.594375356997229,0.128388
SETQUF,7.76355,1520.04,0.441618324,9.9354623064,9.1313063874,-4.546400377173216,0.1485560000000001
FOHCIP,4.96285,870.104,3.3299346535,3.7064402811,3.2547406859,-2.7980869454196524,2.663214
COKDAI,7.44624,1141.1,4.8740692337,8.3952575962,5.9404793352,-2.596198531090929,1.220691
UTEMAJ,8.09581,1995.03,4.9898791792,16.2205954215,12.6174437203,-2.8949396706590083,1.600046
LIQCUK,7.72615,1044.09,2.2240353619,7.0017611023,7.0323200907,-3.456770332273816,3.055555
RIVDEF,4.74355,846.545,0.4949189761,3.8973126851,3.3345809512,-4.419450207030384,3.76168
ZIYPUU,4.16938,65.4085,1.980016644,4.8634730081,3.3312645256,-3.1487789655083844,3.285206
DINNIZ,5.64071,1166.55,2.2667534944,6.1630348249,4.9606631707,-3.319477752908857,1.688964
XUNTIL,4.3912,321.639,1.5360728766,4.2023292556,4.2759488519,-3.732990281915661,3.061064
FAQVEA,4.28187,43.9888,1.2620268274,3.4781885193,3.0696221297,-3.732771934345455,2.920457
RUCGOM,4.40498,375.3797,0.6312906281,2.2361597604,2.4186502044,-4.197259788488672,2.93602
IGUCIY,4.91096,392.757,0.5317222083,2.1197250056,2.1872679172,-4.300556004841656,3.68749
PASMUT,5.21671,1237.33,5.3005951344,7.3803652106,4.509984707,-2.0866074056531776,3.827323
TAFBIN,4.8994800000000005,180.462,0.5530110521,2.2859814559,1.6034066811,-4.3043441153054856,3.76728
AYOXUJ,6.31092,706.951,2.8032151751,5.6881406705,3.7301750563,-3.4131191394861333,0.2767309999999999
ZOMNOG,5.94125,1035.89,1.7925078547000002,12.0468502667,10.1767781678,-3.865542381606345,2.747723
VURYOX,6.57096,930.797,0.1241527779,3.7070655367,3.0993342352,-5.089091849169557,0.250806
MIHHOA,4.98547,270.958,1.4321177856,2.9953623539,2.459269724,-3.261000764322045,1.981053
KINDIW,4.37637,212.86,1.8398737765,2.8862626422,2.4182536916,-3.143891887472868,2.847353
UZANEP,4.6214,207.035,3.7270338931,4.7459978525,1.9405219315,-2.2392217821087583,3.022544
ELOHOE,5.5654900000000005,667.543,2.5788797395,5.9652327504,4.895493975,-3.363977740336286,2.321079
VAHVOR,6.39859,2038.75,3.9124415629,9.8122928272,7.8106739604,-2.7266768902401166,1.7675200000000002
ZIDVAL,5.3289100000000005,390.467,1.9329030652,2.83099611,2.4461516591,-2.4594703203043924,0.641772
BOZFIH,5.87158,1487.21,2.1834714547,8.8131546103,6.9674038772,-3.696598727510692,1.694532
XUDNAN,8.67531,1711.02,3.8965802983,12.7686582462,9.0799635213,-3.2838555335897914,2.8594760000000004
KUNRAO,5.17272,766.356,2.6077430739,6.8562308776,5.0272741733,-3.3443286324919823,2.702545
